,story_id,person,aliases,label,subject_sentences,is_dialogue,count_lexicon,is_subject,is_object,subject_sentences_stem
2983,105,Tokoh-32,['lahuda'],antagonist,"Ketika itu, Lahuda pun mengajukan persyaratan kepada raja, yaitu, ""Sediakan untuk saya pedang dan lembing, masing-masing panjangnya tujuh meter serta galilah sumur yang dalamnya tujuh meter pula dekat mahligai puteri yang akan dipersembahkan kepada burung garuda itu.""",1,-2,1,0,lahuda aju syarat raja sedia pedang lembing panjang tujuh meter gali sumur dalam tujuh meter mahligai puter sembah burung garuda
3005,105,Tokoh-32,['lahuda'],antagonist,"Akhirnya, raja memutuskan agar Lahuda dihukum mati.",0,3,1,0,raja putus lahuda hukum mati
3004,105,Tokoh-32,['lahuda'],antagonist,Lalu keduanya segera menghadap raja untuk menceritakan segala kejadian yang telah diperbuat Lahuda terhadap mereka.,0,2,0,1,hadap raja cerita jadi lahuda
3003,105,Tokoh-32,['lahuda'],antagonist,"Lalu nenek itu menjawab, ""Di sana ada seorang Puteri yang baru dibawa dari negeri lain dari Lahuda.""",1,2,0,0,nenek puter bawa negeri lahuda
3002,105,Tokoh-32,['lahuda'],antagonist,Banta Ahmad yang telah didorong oleh Lahuda ke dalam laut akhirnya mendapat sebilah papan.,0,1,0,1,banta ahmad dorong lahuda laut bilah papan
3001,105,Tokoh-32,['lahuda'],antagonist,"Lalu Raja Ahmad menanyakan kepada Puteri itu apakah dia mau bersuami dengan Lahuda, maka dengan tegas Puteri itu menolaknya.",0,0,0,1,raja ahmad puter suam lahuda puter tolak
3000,105,Tokoh-32,['lahuda'],antagonist,Laporan Lahuda pada raja bahwa dia telah membawa pulang seorang Puteri yang bakal menjadi isterinya.,0,2,0,0,lapor lahuda raja bawa pulang puter isterinya
2999,105,Tokoh-32,['lahuda'],antagonist,"Setibanya kapal itu di pelabuhan, Lahuda segera melapor kepada Raja Ahmad.",0,0,1,0,kapal labuh lahuda lapor raja ahmad
2998,105,Tokoh-32,['lahuda'],antagonist,"Setelah itu, Lahuda menuju ke kamar Puteri Bungsu, tetapi tidak berhasil, karena secepatnya pula Puteri Bungsu mengunci kamarnya dari dalam, sehingga niat jahat Lahuda gagal.",0,0,1,0,lahuda kamar puter bungsu hasil cepat puter bungsu kunci kamar niat jahat lahuda gagal
2997,105,Tokoh-32,['lahuda'],antagonist,"Rupanya tanpa setahu mereka, Lahuda pun ikut menumpang di kapal itu.",0,-1,1,0,tahu lahuda tumpang kapal
2996,105,Tokoh-32,['lahuda'],antagonist,"""Sayalah orangnya yang dahulu dijual oleh Lahuda kepada ayahmu.""",1,1,0,1,orang jual lahuda ayah
2982,105,Tokoh-32,['lahuda'],antagonist,"Rupanya, si Lahuda ini sudah kena kutukan, yaitu kepalnya tidak dapat berlayar lagi di lautan karena ia telah menjual si Cokeng, yaitu Banta Ahmad, kepada raja.",0,0,1,0,si lahuda kena kutu kepal layar laut jual si cokeng banta ahmad raja
2995,105,Tokoh-32,['lahuda'],antagonist,"Akhirnya, Lahuda dengan Puteri Raja dibatalkan.",0,-1,1,0,lahuda puter raja batal
2993,105,Tokoh-32,['lahuda'],antagonist,Disepaknya Lahuda sampai terpingkar-tingkar.,0,0,0,0,sepak lahuda terpingkar tingkar
2992,105,Tokoh-32,['lahuda'],antagonist,"Setelah itu, ketujuh Puteri itu marah kepada Lahuda yang bohong itu.",0,-2,0,1,tujuh puter marah lahuda bohong
2991,105,Tokoh-32,['lahuda'],antagonist,"Setelah raja memanggil Tengku Qazi, maka ketujuh Puteri itu dibawa ke balai sidang untuk segera dinikahkan dengan Lahuda.",0,1,0,1,raja panggil tengku qazi tujuh puter bawa balai sidang nikah lahuda
2990,105,Tokoh-32,['lahuda'],antagonist,"Setelah itu, keluarlah Lahuda dari dalam sumur.",0,-1,0,1,keluar lahuda sumur
2989,105,Tokoh-32,['lahuda'],antagonist,"Ketika Puteri Bungsu dilepaskan sendirian di atas balai di tengah padang, lalu terpikirlah dalam hatinya, ""Kapankah Lahuda itu membunuh Burung Garuda itu, sedangkan dia dalam sumur?",1,-2,1,0,puter bungsu lepas balai padang pikir hati lahuda bunuh burung garuda sumur
2988,105,Tokoh-32,['lahuda'],antagonist,"Lalu, raja menjawab, ""Baiklah, Lahuda, bukankah seekor yang baru kamu bunuh, dan masih ada enam ekor lagi?""",1,2,1,0,raja baik lahuda ekor bunuh enam ekor
2987,105,Tokoh-32,['lahuda'],antagonist,"Ketika Banta Ahmad sudah meninggalkan tempat itu, keluarlah Lahuda dari sumur itu.",0,0,0,1,banta ahmad tinggal keluar lahuda sumur
2986,105,Tokoh-32,['lahuda'],antagonist,Lahuda yang sedang berada di dalam sumur itu terberak-berak karena ketakutan.,0,0,1,0,lahuda sumur berak berak takut
2985,105,Tokoh-32,['lahuda'],antagonist,"""Lihatlah di dalam sumur itu, Lahuda sedang menunggu Garuda.",1,2,1,0,lihat sumur lahuda tunggu garuda
2984,105,Tokoh-32,['lahuda'],antagonist,"Dalam pada itu, Lahuda sudah siapsiaga menunggu kedatangan garuda dengan tombak dan pedang di tangannya.",0,1,1,0,lahuda siapsiaga tunggu datang garuda tombak pedang tangan
2994,105,Tokoh-32,['lahuda'],antagonist,"Lahuda pun menjerit, ""Jangan disepak aku!",1,-2,1,0,lahuda jerit sepak
487,13,Tokoh-2,"['ayahmu', 'ayah']",antagonist,"""Anakku... anakku, Beru Tandang Karo, Beru Tandang Meriah, aku datang anakku, sambutlah aku dan ayahmu anakku.""",1,0,0,0,anak anak beru tandang karo beru tandang riah anak sambut ayah anak
1393,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"""Tuhan, jika anak hamba tidak akan mungkin berubah, hukumlah.",1,0,1,0,tuhan anak hamba ubah hukum
1392,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,Punya anak tetapi tidak bisa membalas guna.,0,2,0,1,anak balas
553,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Setelah berbulan-bulan di tanah Alas, akhirnya Datu Kandibata dan istrinya kembali ke kampung mereka.",0,0,1,0,bulan tanah alas datu kandibata istri kampung
554,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,Datu Kandibata di Tanah Alas sudah mengetahui hantu anaknya sudah diambil keramat.,0,-2,1,0,datu kandibata tanah alas hantu anak ambil keramat
555,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Maka keesokan harinya berangkatlah Datu Kandibata yang terkenal ke barat dan ke timur, ke Tanah Deli, ke Tanah Alas, ke Tanah Toba, sampai ke Tanah Simalungun itu.",0,0,0,1,esok hari berangkat datu kandibata kenal barat timur tanah deli tanah alas tanah toba tanah simalungun
556,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Berangkatlah ia bersama isterinya, diiringkan oleh pemikul upahnya dan prajurit yang mengantarkannya ke kampung Kandibata.",0,0,0,0,berangkat isterinya iring pikul upah prajurit antar kampung kandibata
557,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,Raja Alas pun sangat senang memberangkatkan Datu Kandibata karena seluruh rakyatnya telah sembuh waktu itu.,0,1,0,1,raja alas senang berangkat datu kandibata rakyat sembuh
558,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,Ia merasa sangat besar jasa Datu Kandibata kepadanya dan kepada seluruh rakyatnya.,0,0,0,0,jasa datu kandibata rakyat
559,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Datu Kandibata dan isterinya terus menghemoaskan tubuh, tapi semuanya telah sia-sia, tak ada gunanya.",0,1,1,0,datu kandibata isterinya menghemoaskan tubuh sia sia guna
560,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Sia-sia Datu Besar, sudah sia-sia topi putih ditopikan, sia-sia berbaja Datu, sia-sia pustaka bersumpit-sumpit, sia-sia banyak obat dan minyak.",0,-6,0,1,sia sia datu sia sia topi putih topi sia sia baja datu sia sia pustaka sumpit sumpit sia sia obat minyak
1339,16,Tokoh-21,['bu'],antagonist,"""Siap, Bu, tetapi di rumah kita kan juga ada bunga,"" balas Tador.",1,2,0,1,bu rumah bunga balas tador
1338,16,Tokoh-21,['bu'],antagonist,"""Tador kan belum pernah marpangir, Bu.",1,0,0,1,tador marpangir bu
552,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Meski begitu, Datu Kandibata tetap tidak mau pulang dan meminta agar anak-anaknya dikuburkan dengan cara khusus, sesuai pesan yang ia berikan.",0,0,1,0,datu kandibata pulang anak anak kubur khusus sesuai pesan
627,15,Tokoh-3,"['raja simargolang', 'raja']",antagonist,"Sebagaimana kebiasaan raja yang suka bekerja keras, beliau juga melatih puterinya untuk bekerja sehingga Sri Pandan yang parasnya cantik juga pandai menganyam tikar, membuat penampi, dan membuat perhiasan-perhiasan rumah lainnya.",0,6,0,0,biasa raja suka keras beliau latih puter sri pandan paras cantik pandai anyam tikar tampi hias hias rumah
630,15,Tokoh-3,"['raja simargolang', 'raja']",antagonist,"Rombongan Raja Aceh disambut dengan acara kebesaran, dan setelah berbasabasi serta memakan sirih sebagai lambang persahabatan, niat dan maksud disampaikan: Sri Pandan hendak dijadikan permaisuri Putera Mahkota Raja Aceh.",0,4,0,0,rombong raja aceh sambut acara besar berbasabasi makan sirih lambang sahabat niat maksud sri pandan jadi permaisuri putera mahkota raja aceh
632,15,Tokoh-3,"['raja simargolang', 'raja']",antagonist,"Berita lamaran Raja Aceh telah tersebar di negeri itu, membuat banyak pemuda yang harap-harap cemas.",0,0,0,0,berita lamar raja aceh sebar negeri pemuda harap harap cemas
633,15,Tokoh-3,"['raja simargolang', 'raja']",antagonist,"Cemas karena di antara para pemuda kampung itu ada yang sempat jatuh cinta dengan sang puteri, dan bergembira mendengar berita itu merasa bangga sang puteri raja mereka dipersunting Putera Mahkota.",0,3,0,0,cemas pemuda kampung jatuh cinta sang puter gembira dengar berita bangga sang puter raja sunting putera mahkota
634,15,Tokoh-3,"['raja simargolang', 'raja']",antagonist,"Tetapi Sri Pandan sejak datangnya utusan Raja Aceh itu sering termenung, hatinya gelisah dan sering mengunci diri di dalam kamar berbaring sambil berurai air mata.",0,0,0,0,sri pandan datang utus raja aceh menung hati gelisah kunci kamar baring urai air mata
636,15,Tokoh-3,"['raja simargolang', 'raja']",antagonist,"""Sebagai seorang raja di daerah ini, kami menginginkan agar engkau dapat dipersunting seorang calon raja, dan keinginan itu terkabul.",1,0,0,1,raja daerah engkau sunting calon raja kabul
551,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Istrinya sangat bersedih, namun Datu Kandibata tetap yakin bahwa ia bisa melakukan apa saja.",0,0,1,0,istri sedih datu kandibata
550,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Namun, Datu Kandibata tetap bersikeras bahwa meskipun anak-anak mereka mati, ia bisa menghidupkan mereka kembali.",0,2,1,0,datu kandibata sikeras anak anak mati hidup
549,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Dalam keadaan terdesak, istri Datu Kandibata meminta agar mereka segera pulang.",0,1,0,0,desak istri datu kandibata pulang
1391,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Ibu tidak sanggup menyediakan beras untuk anaknya.""",1,1,0,0,sanggup sedia beras anak
1390,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Anak gadis cantik seperti ini disuruh menjujung padi,"" jawab Siti.",1,0,1,0,anak gadis cantik suruh menjujung padi siti
1389,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,Anak gadis itu berjalan melenggang dengan sombongnya.,0,1,1,0,anak gadis jalan lenggang sombong
1388,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Mendengar jawaban anaknya, Mak Siyah berusaha untuk sabar.",0,3,0,0,dengar anak mak siyah usaha sabar
1387,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,Dia selalu berdoa kepada Tuhan supaya anaknya ditunjukkan jalan yang benar.,0,2,1,0,doa tuhan anak jalan
1386,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Mendengar jawaban anaknya, Mak Siyah hanya bisa mengurut dada.",0,1,0,0,dengar anak mak siyah urut dada
1385,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Akan tetapi, dia tidak tahu lagi cara mengajari anaknya.",0,2,0,1,ajar anak
1384,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,Tidak ada yang akan menyangka kalau dia hanya anak seorang janda miskin.,0,1,0,0,sangka anak janda miskin
1383,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Jika di luar rumah, penampilannya seperti anak orang kaya.",0,1,0,0,rumah tampil anak orang kaya
1382,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Meskipun sudah besar, Siti, anak yang pemalas, tidak mau menolong ibunya bekerja.",0,2,0,0,siti anak malas tolong ibu
1381,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Setelah itu, dia memasak nasi dan sambal untuk dimakan bersama anaknya.",0,0,0,1,masak nasi sambal makan anak
1380,23,Tokoh-4,"['anak gadis', 'anaknya', 'anak']",antagonist,"Dia tinggal berdua dengan Siti, anak gadisnya yang sudah besar.",0,2,0,0,tinggal dua siti anak gadis
537,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,Alkisah ada sebuah cerita rakyat yang dikenal dengan nama Datu Kandibata.,0,2,0,0,alkisah cerita rakyat kenal nama datu kandibata
538,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Di tepi Sungai Lau Biang, terdapat sebuah kampung yang terkenal, yaitu Kampung Kandibata.",0,2,0,0,tepi sungai lau biang kampung kenal kampung kandibata
539,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,Kampung ini menjadi terkenal karena ada sebuah rumah tangga yang dihuni oleh sepasang suami istri yang keduanya bergelar Datu Besar.,0,3,0,1,kampung kenal rumah tangga huni pasang suami istri gelar datu
541,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Keahlian mereka dalam pengobatan membuat Kampung Kandibata terkenal tidak hanya di sekitarnya, tetapi juga di tanah Alas, Tanah Deli, Tanah Toba, hingga Tanah Simalungun.",0,2,0,0,ahli obat kampung kandibata kenal tanah alas tanah deli tanah toba tanah simalungun
542,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Datu Kandibata dikenal sangat pintar, mampu meramalkan masa depan, dan memiliki banyak pusaka serta minyak obat yang sangat berkhasiat.",0,2,1,0,datu kandibata kenal pintar ramal milik pusaka minyak obat khasiat
543,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Namun, ada satu kelemahan pada Datu Kandibata: ia sangat tamak akan uang.",0,1,0,0,lemah datu kandibata tamak uang
544,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Raja Alas mengirim utusan dengan membawa dua belas prajurit untuk memanggil Datu Kandibata, berharap ia bisa mengobati penyakit tersebut.",0,1,0,1,raja alas kirim utus bawa belas prajurit panggil datu kandibata harap obat sakit
545,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Datu Kandibata menerima tawaran itu, meskipun ada kekhawatiran dari istrinya, Si Beru Tandang Karo, yang takut jika mereka pergi ke tanah Alas, penyakit cacar itu akan menular kepada anak-anak mereka.",0,3,1,0,datu kandibata terima tawar khawatir istri si beru tandang karo takut pergi tanah alas sakit cacar tular anak anak
546,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Namun, Datu Kandibata meyakinkan istrinya, ""Jangan khawatir, meskipun anak kita sakit atau bahkan mati, aku bisa menghidupkannya kembali.""",1,3,1,0,datu kandibata istri khawatir anak sakit mati hidup
547,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Sebelum pergi, Datu Kandibata mengingatkan semua murid dan kerabatnya agar menjaga kedua putrinya dengan baik.",0,4,1,0,pergi datu kandibata murid kerabat jaga putri
548,13,Tokoh-8,"['datu', 'datu kandibata', 'kandibata']",antagonist,"Meskipun Datu Kandibata berusaha mengobati banyak orang, penyakit itu justru semakin meluas.",0,1,1,0,datu kandibata usaha obat orang sakit luas
781,16,Tokoh-1,"['ibu tador', 'ibunya', 'ibumu', 'ibu']",antagonist,"Ayah dan ibu berulang kali membangunkan nenek, tetapi tidak juga berhasil.",0,1,0,0,ayah ulang kali bangun nenek hasil
3006,105,Tokoh-32,['lahuda'],antagonist,"Namun, mereka juga membawa kabar penting tentang hukuman mati yang telah dijatuhkan kepada Lahuda.",0,4,0,1,bawa kabar hukum mati jatuh lahuda
782,16,Tokoh-1,"['ibu tador', 'ibunya', 'ibumu', 'ibu']",antagonist,"Begitu ibu menyentuh tangan nenek, tangan itu sudah dingin.",0,2,1,0,sentuh tangan nenek tangan dingin
784,16,Tokoh-1,"['ibu tador', 'ibunya', 'ibumu', 'ibu']",antagonist,Ibu dan ayah sempat panik.,0,-1,1,0,ayah panik
916,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,Ayah menghentikan suapan nasi ke mulutnya.,0,-1,1,0,ayah henti suap nasi mulut
917,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"""Jadi mendiang kakek dan nenek tidak mau hal sama terjadi pada ayah.",1,3,0,1,mendiang kakek nenek ayah
918,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"Ayah baru boleh marpangir ke sungai ketika usia dua belas tahun, sama sepertimu sekarang.",0,1,1,0,ayah marpangir sungai usia belas seperti
919,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"Alhamdulillah ayah masih hidup sampai sekarang, kan?""",1,1,1,0,alhamdulillah ayah hidup
920,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,jelas ayah.,0,1,0,0,ayah
921,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"Sebelum usia dua belas, ayah juga marpangir.",0,0,1,0,usia belas ayah marpangir
922,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,tambah ayah.,0,1,0,1,ayah
923,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"Selain suka cita menyambut bulan puasa, Tador juga ingin menunjukkan kepada ayah dan ibunya bahwa dia sudah mahir berenang di sungai.",0,3,0,1,suka cita sambut puasa tador ayah ibu mahir renang sungai
924,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"Ayah dan Ibunya harus melihat kemahiran Tador secara langsung, bukan sekadar pengakuan yang pernah Tador ungkapkan tempo hari.",0,3,1,0,ayah ibu mahir tador langsung aku tador ungkap tempo
925,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,Sang ayah langsung sigap.,0,1,1,0,sang ayah langsung sigap
915,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,Ayah dan ibu berpandangan.,0,1,1,0,ayah pandang
926,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"Tidak hanya Tador, ayah dan ibu juga terlihat gelisah.",0,0,1,0,tador ayah gelisah
928,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,Ayah dan ibu tetap pergi marpangir tanpa Tador.,0,1,1,0,ayah pergi marpangir tador
929,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"""Nak, Ayah secepatnya pulang.",1,0,1,0,nak ayah cepat pulang
930,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"Jangan tinggalkan rumah,"" pesan sang ayah sembari ingin pergi.",1,2,0,0,tinggal rumah pesan sang ayah sembari pergi
931,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,Ayah tampak tidak merasa berat saat mengatakan kalimat itu.,0,-1,1,0,ayah berat kalimat
932,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"Badanmu masih panas, tidak baik ikut mandi pangir,"" kata ayah.",1,0,0,0,badan panas mandi pangir ayah
933,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,Dia hanya memandangi ayahnya dengan tatapan yang mulai berkaca-kaca.,0,2,0,1,pandang ayah tatap kaca kaca
934,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,bujuk ayahnya.,0,0,0,1,bujuk ayah
935,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,Dia tidak terima kalau kali ini ayah dan ibu juga bertindak tega.,0,1,1,0,terima kali ayah tindak tega
936,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,"""Kita bawa sajalah Tador,"" sebut ibunya kepada ayahnya.",1,1,0,1,bawa tador ibu ayah
937,16,Tokoh-2,"['ayah tador', 'ayahnya', 'ayah']",antagonist,Namun ayah Tador menolak.,0,-1,1,0,ayah tador tolak
